Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Carbon disclosure and stock price synchronization: from the perspective of analyst tracking,Environmental Science and Pollution Research,,,,10.1007/s11356-023-27579-w,Shaoyan FuXin LuoDehai Liu,2023,https://link.springer.com/article/10.1007/s11356-023-27579-w,Article
Assessment of Impact of Land Uses on Soil Carbon Stock and Quality,Agroforestry to Combat Global Challenges,,,,10.1007/978-981-99-7282-1_21,I. A. JimohJ. Aliyu,2024,https://link.springer.com/chapter/10.1007/978-981-99-7282-1_21,Chapter
Growing biomass carbon stock in China driven by expansion and conservation of woody areas,Nature Geoscience,,,,10.1038/s41561-024-01569-0,Zhanmang LiaoChao YueBinbin HeKaiguang ZhaoPhilippe CiaisRamdane AlkamaGiacomo GrassiStephen SitchRui ChenXingwen QuanMengyang XuMengyu Wang,2024,https://link.springer.com/article/10.1038/s41561-024-01569-0,Article
"Biomass carbon stock dynamics: effects of disturbances and consequences for soil properties in the dry evergreen Afromontane forests of the Choke Mountain ecosystem, Ethiopia",Discover Sustainability,,,,10.1007/s43621-025-01368-6,Fikirte Asrat GelawTeshome SoromessaSemegnew Tadese FeyisaGetaneh GebeyehuMeaza Kassahun ZegeyeMehari Girmay,2025,https://link.springer.com/article/10.1007/s43621-025-01368-6,Article
Forest carbon stock development following extreme drought-induced dieback of coniferous stands in Central Europe: a CBM-CFS3 model application,Carbon Balance and Management,,,,10.1186/s13021-023-00246-w,Emil CiencialaJan Melichar,2024,https://link.springer.com/article/10.1186/s13021-023-00246-w,Article
"Effects of land use/land cover change on soil physicochemical properties and soil carbon stock in Kochore district, southern Ethiopia",Arabian Journal of Geosciences,,,,10.1007/s12517-025-12181-w,Cherinet MijuAlemayehu KifluShimelis Gizachew,2025,https://link.springer.com/article/10.1007/s12517-025-12181-w,Article
Effect of national highway expansion activities on chemical characteristics of soils and its carbon stock in Himachal Pradesh,Arabian Journal of Geosciences,,,,10.1007/s12517-023-11775-6,Abhay SharmaSatish Kumar BhardwajAbha Sharma,2023,https://link.springer.com/article/10.1007/s12517-023-11775-6,Article
"Enabling soil carbon farming: presentation of a robust, affordable, and scalable method for soil carbon stock assessment",Agronomy for Sustainable Development,,,,10.1007/s13593-022-00856-7,Tessa Sophia van der VoortSven VerweijYuki FujitaGerard H. Ros,2023,https://link.springer.com/article/10.1007/s13593-022-00856-7,Article
Variability in soil organic carbon stock and isotopic signature in tropical island mangrove forests of India,Regional Environmental Change,,,,10.1007/s10113-023-02130-2,Pandisamy RagavanAbdur RahmanSiddhartha SarkarSangeeta VermaChinnusamy JeevaPakkirisamy Muthukrishan MohanSanjeev Kumar,2023,https://link.springer.com/article/10.1007/s10113-023-02130-2,Article
Identification of potential land use for carbon stock enhancement in SOC-deficient <i>Alfisols</i> of the sub-humid sub-tropics,Arabian Journal of Geosciences,,,,10.1007/s12517-024-12000-8,Poushali RoyS. Sreekesh,2024,https://link.springer.com/article/10.1007/s12517-024-12000-8,Article
A Review on Classification of Time Series Hyper-Spectral Images for Automated Carbon Stock Estimation,Proceedings of the 4th International Conference on Advances in Computational Science and Engineering,,,,10.1007/978-981-97-2977-7_46,Rayner AlfredChristylyn LeiksonBlase LinusRizvi Ahmed KhanChin Kim OnErvin Gubin MoungNormah Awang BesarOliver Valentine Eboy,2024,https://link.springer.com/chapter/10.1007/978-981-97-2977-7_46,Conference paper
"Carbon Stock in Two Tree Species on a Central Avenue in the Municipality of Santarém, Pará State",Amazon 2030 - Sustainability Issues in the World's Largest Rainforest Region,,,,10.1007/978-3-031-81465-5_23,Darliane Miranda da RochaRodrigo Alex Alves dos SantosAndressa Jaqueline Viana de SouzaÉlcio Meira da Fonseca JuniorCristina Aledi Felsemburgh,2025,https://link.springer.com/chapter/10.1007/978-3-031-81465-5_23,Chapter
Mapping soil organic carbon stock through remote sensing tools for monitoring iron minelands under rehabilitation in the Amazon,"Environment, Development and Sustainability",,,,10.1007/s10668-023-03777-x,Ediu Carlos da Silva JuniorPaula Godinho RibeiroGabriel Caixeta MartinsDiogo Corrêa SantosMarkus GastauerRafael Borges da Silva ValadaresCecílio Frois Caldeira JúniorPedro Walfir Martins de Souza-FilhoGuilherme OliveiraWilson da Rocha Nascimento JúniorSilvio Junio Ramos,2023,https://link.springer.com/article/10.1007/s10668-023-03777-x,Article
Soil respiration and carbon stock responses to land use changes in the temperate forest of northern Iran,Environmental Earth Sciences,,,,10.1007/s12665-023-11112-w,Seyed Mohammad HojjatiMahya TafazoliMaryam AsadianAli Baluee,2023,https://link.springer.com/article/10.1007/s12665-023-11112-w,Article
The Mangrove Forest of Quirimbas National Park Reveals High Carbon Stock Than Previously Estimated in Southern Africa,Wetlands,,,,10.1007/s13157-023-01707-1,Focas Francisco BacarSá Nogueira LisboaAlmeida Sitoe,2023,https://link.springer.com/article/10.1007/s13157-023-01707-1,Article
Monitoring carbon stock changes in Solan Forest Division of Indian Western Himalayas,"Environment, Development and Sustainability",,,,10.1007/s10668-023-03040-3,Shipra ShahD. P. Sharma,2023,https://link.springer.com/article/10.1007/s10668-023-03040-3,Article
Improved soil carbon stock spatial prediction in a Mediterranean soil erosion site through robust machine learning techniques,Environmental Monitoring and Assessment,,,,10.1007/s10661-024-12294-x,Hassan MosaidAhmed BarakatKingsley JohnElhousna FaouziVincent BustilloMohamed El GarnaouiBrandon Heung,2024,https://link.springer.com/article/10.1007/s10661-024-12294-x,Article
Forest carbon stock and biomass estimation in West Central India using two allometric models,Carbon Research,,,,10.1007/s44246-023-00039-3,Onkar Ramesh SalunkheGouri Ramesh ValviSarnam SinghGauri Milind RaneM. L. KhanVasudha SaxenaP. K. Khare,2023,https://link.springer.com/article/10.1007/s44246-023-00039-3,Article
Toxic Metal Levels in Forest Soils Caused by Industrialization and Impacts on Tree Biomass Carbon Stock,Environmental Processes,,,,10.1007/s40710-023-00656-5,Nasima Akther RoshniMohammad Kamrul HasanMd Abdul WadudAhmed Khairul HasanRojina AkterRafat Nur Abdullah KhanSyed Aflatun Kabir Hemel,2023,https://link.springer.com/article/10.1007/s40710-023-00656-5,Article
"Estimation of Carbon Stock on the Aboveground at Marine Science Techno Park, Jepara, Central Java",Proceedings of The 2nd International Conference on Climate Change and Ocean Renewable Energy,,,,10.1007/978-3-031-71555-6_24,Priscilla Citta Kirana WisalyakariniJumari JumariSri Widodo Agung SuedyDeny Nugroho SugiantoTri Retnaningsih SoeprobowatiAulia Rahim,2024,https://link.springer.com/chapter/10.1007/978-3-031-71555-6_24,Conference paper
"Carbon Stock Differentials and Sequestration Potential under Different Cropping Systems in a Tropical Monsoon Region, South-West India",Eurasian Soil Science,,,,10.1134/S1064229323600148,V. PowshiS. SreekeshG. P. Obi Reddy,2023,https://link.springer.com/article/10.1134/S1064229323600148,Article
"Eight-year tillage in black soil, effects on soil aggregates, and carbon and nitrogen stock",Scientific Reports,,,,10.1038/s41598-023-35512-x,Ling WangShengjie QiWenfang GaoYang LuoYunpeng HouYao LiangHongbing ZhengShuimei ZhangRuiping LiMeng WangJinyu ZhengZhiwei Gao,2023,https://link.springer.com/article/10.1038/s41598-023-35512-x,Article
Carbon stock potential of highland bamboo plantations in northwestern Ethiopia,Carbon Balance and Management,,,,10.1186/s13021-023-00224-2,Ayana A. JemberMintesinot A. TayeGetaneh GebeyehuGashaw MuluTrinh Thang LongDurai JayaramanShiferaw Abebe,2023,https://link.springer.com/article/10.1186/s13021-023-00224-2,Article
Investigation of Uncertainty in Organic Carbon Stock Estimates on a Field Scale,Eurasian Soil Science,,,,10.1134/S106422932360183X,V. P. SamsonovaJ. L. MeshalkinaV. A. DobrovolskayaM. I. KondrashkinaS. E. DyadkinaO. I. FilippovaD. G. KrotovT. M. MorozovaP. V. Krasilnikov,2023,https://link.springer.com/article/10.1134/S106422932360183X,Article
Variation of biomass carbon stock within agroforestry systems in the Senegalese groundnut basin,Discover Sustainability,,,,10.1007/s43621-024-00208-3,Mariama SambouBrahima KonéSimon SambouFatimata NiangSeyni SaneMalainy DiattaHyacinthe SambouAssane GoudiabyCheikh MbowBienvenu Sambou,2024,https://link.springer.com/article/10.1007/s43621-024-00208-3,Article
Conservation tillage increases surface soil organic carbon stock by altering fungal communities and enzyme activity,Environmental Science and Pollution Research,,,,10.1007/s11356-023-28062-2,Wen-Sheng LiuYu-Xin WeiPing-Ping DengOlatunde Pelumi OladeleYves N’Dri BohoussouYash Pal DangXin ZhaoHai-Lin Zhang,2023,https://link.springer.com/article/10.1007/s11356-023-28062-2,Article
"Quantifying soil organic carbon (SOC) density and stock in the Urmodi River watershed of Maharashtra, India: implications for sustainable land management",Journal of Umm Al-Qura University for Applied Sciences,,,,10.1007/s43994-023-00064-3,Wasim Ayub BagwanRavindra Sopan GavaliAshis Maity,2023,https://link.springer.com/article/10.1007/s43994-023-00064-3,Article
Aboveground live tree carbon stock and change in forests of conterminous United States: influence of stand age,Carbon Balance and Management,,,,10.1186/s13021-023-00227-z,Coeli M. HooverJames E. Smith,2023,https://link.springer.com/article/10.1186/s13021-023-00227-z,Article
"Impact of land use/cover change and slope gradient on soil organic carbon stock in Anjeni watershed, Northwest Ethiopia",Environmental Monitoring and Assessment,,,,10.1007/s10661-023-11537-7,Bethel GeremewTsegaye TadesseBobe BedadiHero T. GollanyKindie TesfayeAbebe Aschalew,2023,https://link.springer.com/article/10.1007/s10661-023-11537-7,Article
"Soil carbon stock changes in a crop-livestock-forestry integration in Southern Goiás State, Brazil",Agroforestry Systems,,,,10.1007/s10457-024-01056-w,B. E. MadariP. S. MatosJ. M. OliveiraM. T. M. CarvalhoA. L. R. SilveiraP. L. O. A. MachadoW. A. AraujoM. M. B. SiqueiraT. M. FerraresiF. M. C. FreitasP. V. RizzoR. R. SilvaA. R. Pacheco,2024,https://link.springer.com/article/10.1007/s10457-024-01056-w,Article
Forest Carbon Stock,Italian National Forest Inventory—Methods and Results of the Third Survey,,,,10.1007/978-3-030-98678-0_12,Lucio Di CosmoPatrizia GaspariniAntonio Floris,2022,https://link.springer.com/chapter/10.1007/978-3-030-98678-0_12,Chapter
A simple soil mass correction for a more accurate determination of soil carbon stock changes,Scientific Reports,,,,10.1038/s41598-023-29289-2,Ames F. FowlerBruno BassoNeville MillarWilliam F. Brinton,2023,https://link.springer.com/article/10.1038/s41598-023-29289-2,Article
"Effects of urbanization and forest type on species composition and diversity, forest characteristics, biomass carbon sink, and their associations in Changchun, Northeast China: implications for urban carbon stock improvement",Journal of Forestry Research,,,,10.1007/s11676-023-01688-1,Yuanyuan WangXinzhu DaiXingling ChenDan ZhangGuiqing LinYuanhang ZhouTianyi WangYulong Cui,2024,https://link.springer.com/article/10.1007/s11676-023-01688-1,Article
Advance methodological approaches for carbon stock estimation in forest ecosystems,Environmental Monitoring and Assessment,,,,10.1007/s10661-022-10898-9,Abhishek NandalSurender Singh YadavAmrender Singh RaoRam Swaroop MeenaRattan Lal,2023,https://link.springer.com/article/10.1007/s10661-022-10898-9,Article
Estimation of Carbon Stock in Forest Soils of Sakhalin Region,Physical and Mathematical Modeling of Earth and Environment Processes—2022,,,,10.1007/978-3-031-25962-3_30,L. V. MukhortovaD. G. Schepaschenko,2023,https://link.springer.com/chapter/10.1007/978-3-031-25962-3_30,Conference paper
Spatial changes in soil carbon stock through patches and inter-patch open spaces in pure shrub-lands of central Iran,Modeling Earth Systems and Environment,,,,10.1007/s40808-024-01980-x,Nafiseh RoohollahiSeyed Akbar JavadiMohammad JafariMohammad Ali Zare Chahouki,2024,https://link.springer.com/article/10.1007/s40808-024-01980-x,Article
From&#xa0;forest floor to tree top: Partitioning of biomass and carbon stock in multiple strata of forest vegetation in Western Himalaya,Environmental Monitoring and Assessment,,,,10.1007/s10661-023-11376-6,Shiekh Marifatul HaqIrfan RashidMuhammad WaheedAnzar Ahmad Khuroo,2023,https://link.springer.com/article/10.1007/s10661-023-11376-6,Article
Carbon emission trading system and stock price crash risk of heavily polluting listed companies in China: based on analyst coverage mechanism,Financial Innovation,,,,10.1186/s40854-023-00475-5,Zeyu XieMian YangFei Xu,2023,https://link.springer.com/article/10.1186/s40854-023-00475-5,Article
Spatial dynamics of phytoplankton assemblages and organic carbon stock in the highly productive Amundsen Sea Polynya and adjacent seasonal ice zone,Acta Oceanologica Sinica,,,,10.1007/s13131-024-2458-9,Dong LiJun ZhaoJi HuJianming PanJianfeng HeYongming SunPeisong YuXufeng YangCai ZhangHaifeng ZhangWeiping SunGaojing Fan,2025,https://link.springer.com/article/10.1007/s13131-024-2458-9,Article
"Digital transformation, carbon performance and financial performance: empirical evidence from the Chinese stock market","Environment, Development and Sustainability",,,,10.1007/s10668-024-04564-y,Ziqiang TongBuxi LiLei Yang,2024,https://link.springer.com/article/10.1007/s10668-024-04564-y,Article
Effects of Organic Agriculture on the Soil Carbon Stock,Organic Agriculture and Climate Change,,,,10.1007/978-3-031-17215-1_2,Klaus LorenzRattan Lal,2023,https://link.springer.com/chapter/10.1007/978-3-031-17215-1_2,Chapter
Grazing Intensity Affects Soil Organic Carbon Stock and Its Chemical Compositions in <i>Potentilla fruticosa</i> Shrublands on the Tibetan Plateau,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-023-01447-5,Xiuqing NieGuoying ZhouYangong DuLining RenYongzhe ChenDong WangXilai LiChangbin Li,2023,https://link.springer.com/article/10.1007/s42729-023-01447-5,Article
Soil Carbon Stock Along an Altitudinal Gradient in the Indian Himalayas,Soil Carbon Dynamics in Indian Himalayan Region,,,,10.1007/978-981-99-3303-7_3,Shahina Noushad NajimaManendra SinghSajitha SirilGopal ShuklaPankaj PanwarSumit Chakravarty,2023,https://link.springer.com/chapter/10.1007/978-981-99-3303-7_3,Chapter
Excess stock returns and corporate environmental performance in China,Financial Innovation,,,,10.1186/s40854-023-00569-0,Dandan MaPengxiang ZhaiDayong ZhangQiang Ji,2024,https://link.springer.com/article/10.1186/s40854-023-00569-0,Article
Are the structure dynamics of capital stock impacting carbon intensity from energy consumption? European insights,"Energy, Ecology and Environment",,,,10.1007/s40974-025-00370-y,José Alberto FuinhasMatheus BelucioRenato SantiagoMatilde Betencourt,2025,https://link.springer.com/article/10.1007/s40974-025-00370-y,Article
Quantifying Carbon Stock Variability and Aspect-Slope Impact in Sal and Pine-Dominated Forests of Nepal,Forests and Climate Change,,,,10.1007/978-981-97-3905-9_34,Santosh AyerRajeev JoshiAnil PoudelAman PrabhakarDinesh Prasad JoshiSandip PoudelJeetendra GautamKishor Prasad Bhatta,2024,https://link.springer.com/chapter/10.1007/978-981-97-3905-9_34,Chapter
